id,aha_scholar_id,name,name_first,name_middle,name_last,name_suffix,orcid
29958,136668,Andrew W. Crandall,Andrew,W.,Crandall,NA,NA
29959,136669,Cornelius D. Penner,Cornelius,D.,Penner,NA,NA
29960,136670,Alfred P. Tischendorf,Alfred,P.,Tischendorf,NA,NA
29961,136671,Harry W. Kirwin,Harry,W.,Kirwin,NA,NA
29962,136672,Thomas P. Martin,Thomas,P.,Martin,NA,NA
29963,136674,Charles M. Gates,Charles,M.,Gates,NA,NA
29964,136675,William L. Schurz,William,L.,Schurz,NA,NA
29965,136677,Charles R. Hicks,Charles,R.,Hicks,NA,NA
29966,136678,Reinhard H. Luthin,Reinhard,H.,Luthin,NA,NA
29967,136679,James Taylor,James,NA,Taylor,NA,NA
29968,136680,Joe L. Norris,Joe,L.,Norris,NA,NA
29969,136681,James E. King,James,E.,King,NA,NA
29970,136682,Arthur L. Throckmorton,Arthur,L.,Throckmorton,NA,NA
29971,136708,John Gerrit Gantvoort,John,Gerrit,Gantvoort,NA,NA
29972,136734,Michelle J. Penn,Michelle,J.,Penn,NA,NA
29973,136755,James D. Riley,James,D.,Riley,NA,NA
29974,136756,John Elijah Bender,John,Elijah,Bender,NA,NA
29975,136757,William T. Utter,William,T.,Utter,NA,NA
29976,136758,William W. Tinsley,William,W.,Tinsley,NA,NA
29977,136759,Walter P. Hall,Walter,P.,Hall,NA,NA
29978,136760,Willard A. Smith,Willard,A.,Smith,NA,NA
29979,136761,William A. Itter,William,A.,Itter,NA,NA
29980,136762,Dora N. Raymond,Dora,N.,Raymond,NA,NA
29981,136763,Henry S. Lucas,Henry,S.,Lucas,NA,NA
29982,136764,John W. Wayland,John,W.,Wayland,NA,NA
29983,136765,Gustave A. Nueremberger,Gustave,A.,Nueremberger,NA,NA
29984,136766,Clarence E. Carter,Clarence,E.,Carter,NA,NA
29985,136767,Wesley M. Gewehr,Wesley,M.,Gewehr,NA,NA
29986,136768,Wallace E. Caldwell,Wallace,E.,Caldwell,NA,NA
29987,136769,Isabel MacBeath Calder,Isabel,MacBeath,Calder,NA,NA
29988,136770,Beverly Waugh Bond,Beverly,Waugh,Bond,NA,NA
29989,136771,Cornelius J. Brosnan,Cornelius,J.,Brosnan,NA,NA
29990,136772,Arthur P. Scott,Arthur,P.,Scott,NA,NA
29991,136773,Faith Thompson,Faith,NA,Thompson,NA,NA
29992,136774,Dorothy Woodward,Dorothy,NA,Woodward,NA,NA
29993,136775,Alice M. Baldwin,Alice,M.,Baldwin,NA,NA
29994,136776,John A. Kinnaman,John,A.,Kinnaman,NA,NA
29995,136778,James A. Easterby,James,A.,Easterby,NA,NA
29996,136779,Mildred Throne,Mildred,NA,Throne,NA,NA
29997,136781,Fremont P. Wirth,Fremont,P.,Wirth,NA,NA
29998,136782,Louis T. Merrill,Louis,T.,Merrill,NA,NA
29999,136783,Clarence H. Haring,Clarence,H.,Haring,NA,NA
30000,136784,Roscoe R. Hill,Roscoe,R.,Hill,NA,NA
30001,136785,Carl L. Lokke,Carl,L.,Lokke,NA,NA
30002,136786,Homer C. Hockett,Homer,C.,Hockett,NA,NA
30003,136787,Lucile Deen Pinkham,Lucile,Deen,Pinkham,NA,NA
30004,136788,Mary Patterson Clarke,Mary,Patterson,Clarke,NA,NA
30005,136789,E. Malcolm Carroll,E. Malcolm,NA,Carroll,NA,NA
30006,136790,Oscar D. Lambert,Oscar,D.,Lambert,NA,NA
30007,136791,Ernest F. Sixta,Ernest,F.,Sixta,NA,NA
30008,136793,Sinclair W. Armstrong,Sinclair,W.,Armstrong,NA,NA
30009,136794,Richard B. McCornack,Richard,B.,McCornack,NA,NA
30010,136795,Max L. Shipley,Max,L.,Shipley,NA,NA
30011,136796,Wayne E. Stevens,Wayne,E.,Stevens,NA,NA
30012,136797,Joseph S. Jackson,Joseph,S.,Jackson,NA,NA
30013,136798,Robert Fortenbaugh,Robert,NA,Fortenbaugh,NA,NA
30014,136800,Donald C. McKay,Donald,C.,McKay,NA,NA
30015,136801,Umphrey Lee,Umphrey,NA,Lee,NA,NA
30016,136802,George M. Stephenson,George,M.,Stephenson,NA,NA
30017,136803,Marian Silveus,Marian,NA,Silveus,NA,NA
30018,136805,William W. Sweet,William,W.,Sweet,NA,NA
30019,136807,Bernard F. Donovan,Bernard,F.,Donovan,NA,NA
30020,136808,Helen G. Stafford,Helen,G.,Stafford,NA,NA
30021,136809,Oliver W. Elsbree,Oliver,W.,Elsbree,NA,NA
30022,136810,Robert L. Meriwether,Robert,L.,Meriwether,NA,NA
30023,136811,Norman W. Caldwell,Norman,W.,Caldwell,NA,NA
30024,136812,Gaudens Megaro,Gaudens,NA,Megaro,NA,NA
30025,136813,William Appleton Aiken,William,Appleton,Aiken,NA,NA
30026,136814,Arthur C. Bining,Arthur,C.,Bining,NA,NA
30027,136815,Stewart Mitchell,Stewart,NA,Mitchell,NA,NA
30028,136816,John B. Brebner,John,B.,Brebner,NA,NA
30029,136817,Colin B. Goodykoontz,Colin,B.,Goodykoontz,NA,NA
30030,136818,Alina M. Lindegren,Alina,M.,Lindegren,NA,NA
30031,136819,Francis J. Tschan,Francis,J.,Tschan,NA,NA
30032,136820,Robert G. Cleland,Robert,G.,Cleland,NA,NA
30033,136821,Victor J. Farrar,Victor,J.,Farrar,NA,NA
30034,136822,Arthur T. Volwiler,Arthur,T.,Volwiler,NA,NA
30035,136823,Ralph H. Records,Ralph,H.,Records,NA,NA
30036,136824,Conrad A. Peterson,Conrad,A.,Peterson,NA,NA
30037,136825,William E. Lunt,William,E.,Lunt,NA,NA
30038,136826,Benjamin P. Thomas,Benjamin,P.,Thomas,NA,NA
30039,136827,Vincent M. Scramuzza,Vincent,M.,Scramuzza,NA,NA
30040,136828,Thomas W. Palmer Jr.,Thomas,W.,Palmer,Jr.,NA
30041,136829,Peter M. Dunne SJ,Peter,M.,Dunne,SJ,NA
30042,136830,Curtis Howe Walker,Curtis,Howe,Walker,NA,NA
30043,136831,Ralph Volney Harlow,Ralph,Volney,Harlow,NA,NA
30044,136832,Francis Hagar Squire,Francis,Hagar,Squire,NA,NA
30045,136833,Hiram Bingham,Hiram,NA,Bingham,NA,NA
30046,136834,William S. Myers,William,S.,Myers,NA,NA
30047,136836,James M. Callahan,James,M.,Callahan,NA,NA
30048,136837,H. Fred Swansen,H. Fred,NA,Swansen,NA,NA
30049,136839,Carl C. Rister,Carl,C.,Rister,NA,NA
30050,136841,Summerfield Baldwin III,Summerfield,NA,Baldwin,III,NA
30051,136842,Rufus K. Wyllys,Rufus,K.,Wyllys,NA,NA
30052,136866,Michael N. Pearson,Michael,N.,Pearson,NA,NA
30053,136887,Lowell J. Ragatz,Lowell,J.,Ragatz,NA,NA
30054,136888,Elizabeth B. White,Elizabeth,B.,White,NA,NA
30055,136889,Charles McCarthy,Charles,NA,McCarthy,NA,NA
30056,136891,William A. Schaper,William,A.,Schaper,NA,NA
30057,136894,Gilbert Zhe Chen,Gilbert,Zhe,Chen,NA,NA
30058,136896,Festus P. Summers,Festus,P.,Summers,NA,NA
30059,136897,Homer E. Socolofsky,Homer,E.,Socolofsky,NA,NA
30060,136898,Harold S. Snellgrove,Harold,S.,Snellgrove,NA,NA
30061,136899,Donald E. Queller,Donald,E.,Queller,NA,NA
30062,136900,Gordon W. Prange,Gordon,W.,Prange,NA,NA
30063,136903,Richard M. Morse,Richard,M.,Morse,NA,NA
30064,136904,Horace Montgomery,Horace,NA,Montgomery,NA,NA
30065,136905,Robert W. McCluggage,Robert,W.,McCluggage,NA,NA
30066,136906,John A. Maxwell,John,A.,Maxwell,NA,NA
30067,136907,Colin Rhys Lovell,Colin,Rhys,Lovell,NA,NA
30068,136908,Paul S. Lietz,Paul,S.,Lietz,NA,NA
30069,136909,Richard M. Jellison,Richard,M.,Jellison,NA,NA
30070,136911,Jerome V. Jacobsen SJ,Jerome,V.,Jacobsen,SJ,NA
30071,136912,G. Melvin Herndon,G. Melvin,NA,Herndon,NA,NA
30072,136913,Holman Hamilton,Holman,NA,Hamilton,NA,NA
30073,136914,Oskar Halecki,Oskar,NA,Halecki,NA,NA
30074,136915,Kent Forster,Kent,NA,Forster,NA,NA
30075,136939,Valerie Marie Phillips,Valerie,Marie,Phillips,NA,NA
30076,136941,Katrina Ann Sinclair,Katrina,Ann,Sinclair,NA,NA
30077,136943,Alfred Peredo Flores,Alfred,Peredo,Flores,NA,NA
30078,136954,Lynne Manion,Lynne,NA,Manion,NA,NA
30079,136963,J. Paul Mitchell,J. Paul,NA,Mitchell,NA,NA
30080,136982,Kenneth A. MacKirdy,Kenneth,A.,MacKirdy,NA,NA
30081,136984,Janet L. MacDonald,Janet,L.,MacDonald,NA,NA
30082,136985,Robert Earl McClendon,Robert,Earl,McClendon,NA,NA
30083,136986,Howard R. Weisz,Howard,R.,Weisz,NA,NA
30084,136987,Edgar N. Johnson,Edgar,N.,Johnson,NA,NA
30085,136988,Henry F. Schwarz,Henry,F.,Schwarz,NA,NA
30086,136989,Wilfrid H. Callcott,Wilfrid,H.,Callcott,NA,NA
30087,136990,Ollinger Crenshaw,Ollinger,NA,Crenshaw,NA,NA
30088,136991,Charles C. Cumberland,Charles,C.,Cumberland,NA,NA
30089,136993,John L. Eighmy,John,L.,Eighmy,NA,NA
30090,136994,Cyril E. Smith,Cyril,E.,Smith,NA,NA
30091,136995,William E. Smith,William,E.,Smith,NA,NA
30092,136996,Masaya David Yamamoto,Masaya,David,Yamamoto,NA,NA
30093,136997,Paul Birdsall,Paul,NA,Birdsall,NA,NA
30094,136998,Charles C. Adler Jr.,Charles,C.,Adler,Jr.,NA
30095,136999,Stuart L. Bernath,Stuart,L.,Bernath,NA,NA
30096,137000,Herbert M. Morais,Herbert,M.,Morais,NA,NA
30097,137001,Oscar O. Winther,Oscar,O.,Winther,NA,NA
30098,137002,Daniel M. Robison,Daniel,M.,Robison,NA,NA
30099,137003,George B. Manhart,George,B.,Manhart,NA,NA
30100,137004,Clarence W. Rife,Clarence,W.,Rife,NA,NA
30101,137005,Robert A. Feer,Robert,A.,Feer,NA,NA
30102,137006,John H. Powell,John,H.,Powell,NA,NA
30103,137007,Philip J. Staudenraus,Philip,J.,Staudenraus,NA,NA
30104,137008,Raymond P. Stearns,Raymond,P.,Stearns,NA,NA
30105,137009,Elizabeth A. Dexter,Elizabeth,A.,Dexter,NA,NA
30106,137010,Robert S. Hoyt,Robert,S.,Hoyt,NA,NA
30107,137011,Ruth Ketring Nuermberger,Ruth,Ketring,Nuermberger,NA,NA
30108,137012,George L. Anderson,George,L.,Anderson,NA,NA
30109,137013,Foster R. Dulles,Foster,R.,Dulles,NA,NA
30110,137014,Howard F. Cline,Howard,F.,Cline,NA,NA
30111,137018,Philip M. Hamer,Philip,M.,Hamer,NA,NA
30112,137019,Geroid T. Robinson,Geroid,T.,Robinson,NA,NA
30113,137020,Harold H. Dunham,Harold,H.,Dunham,NA,NA
30114,137021,Samuel J. Hurwitz,Samuel,J.,Hurwitz,NA,NA
30115,137022,Charles L. Mowat,Charles,L.,Mowat,NA,NA
30116,137023,Theodore A. Thelander Jr.,Theodore,A.,Thelander,Jr.,NA
30117,137024,John R. Betts,John,R.,Betts,NA,NA
30118,137025,Philip E. Mosely,Philip,E.,Mosely,NA,NA
30119,137026,William L. Neumann,William,L.,Neumann,NA,NA
30120,137027,Walter M. Simon,Walter,M.,Simon,NA,NA
30121,137028,Geraint N. D. Evans,Geraint,N. D.,Evans,NA,NA
30122,137030,Albert D. Kirwan,Albert,D.,Kirwan,NA,NA
30123,137031,Robert L. Melka,Robert,L.,Melka,NA,NA
30124,137032,Henry B. Parkes,Henry,B.,Parkes,NA,NA
30125,137033,Dale A. Somers,Dale,A.,Somers,NA,NA
30126,137034,J. Cutler Andrews,J. Cutler,NA,Andrews,NA,NA
30127,137035,Oswald P. Backus III,Oswald,P.,Backus,III,NA
30128,137036,William B. Hamilton Jr.,William,B.,Hamilton,Jr.,NA
30129,137038,Jack E. Kendrick,Jack,E.,Kendrick,NA,NA
30130,137039,Herbert Wing Jr.,Herbert,NA,Wing,Jr.,NA
30131,137040,C. R. Desmond Hart,C. R. Desmond,NA,Hart,NA,NA
30132,137041,Thomas F. J. Kendrick,Thomas,F. J.,Kendrick,NA,NA
30133,137042,Henry Clay Reed,Henry,Clay,Reed,NA,NA
30134,137043,Robert T. Turner,Robert,T.,Turner,NA,NA
30135,137044,John D. Bright,John,D.,Bright,NA,NA
30136,137045,Russell C. Ewing,Russell,C.,Ewing,NA,NA
30137,137046,H. Donaldson Jordan,H. Donaldson,NA,Jordan,NA,NA
30138,137047,Shelby T. McCloy,Shelby,T.,McCloy,NA,NA
30139,137048,Earle D. Ross,Earle,D.,Ross,NA,NA
30140,137049,Douglas R. Lacey,Douglas,R.,Lacey,NA,NA
30141,137050,Henry Lithgow Roberts,Henry,Lithgow,Roberts,NA,NA
30142,137051,Mary D. Condon,Mary,D.,Condon,NA,NA
30143,137052,Robert A. Lively,Robert,A.,Lively,NA,NA
30144,137053,W. Darrell Overdyke,W. Darrell,NA,Overdyke,NA,NA
30145,137054,Mary P. Mack,Mary,P.,Mack,NA,NA
30146,137055,Clifford K. Shipton,Clifford,K.,Shipton,NA,NA
30147,137056,Frank T. Nowak,Frank,T.,Nowak,NA,NA
30148,137057,Jesse D. Clarkson,Jesse,D.,Clarkson,NA,NA
30149,137058,Mary L. Gambrell,Mary,L.,Gambrell,NA,NA
30150,137059,Jakob A. O. Larsen,Jakob,A. O.,Larsen,NA,NA
30151,137060,Bert J. Loewenberg,Bert,J.,Loewenberg,NA,NA
30152,137061,Allegra Woodworth,Allegra,NA,Woodworth,NA,NA
30153,137064,Chester H. Kirby,Chester,H.,Kirby,NA,NA
30154,137065,Mary E. Massey,Mary,E.,Massey,NA,NA
30155,137066,Kenneth W. Colegrove,Kenneth,W.,Colegrove,NA,NA
30156,137067,Donald G. Barnes,Donald,G.,Barnes,NA,NA
30157,137068,Walter V. Scholes,Walter,V.,Scholes,NA,NA
30158,137069,Warner F. Woodring,Warner,F.,Woodring,NA,NA
30159,137070,Marshall W. Baldwin,Marshall,W.,Baldwin,NA,NA
30160,137071,William T. Laprade,William,T.,Laprade,NA,NA
30161,137072,F. Earl Swisher,F. Earl,NA,Swisher,NA,NA
30162,137073,Ernest W. Nelson,Ernest,W.,Nelson,NA,NA
30163,137074,Samuel M. Osgood,Samuel,M.,Osgood,NA,NA
30164,137075,Sidney I. Pomerantz,Sidney,I.,Pomerantz,NA,NA
30165,137079,Verner W. Crane,Verner,W.,Crane,NA,NA
30166,137080,William Greenleaf,William,NA,Greenleaf,NA,NA
30167,137082,Dorothy B. Goebel,Dorothy,B.,Goebel,NA,NA
30168,137083,Alfred H. Kelly,Alfred,H.,Kelly,NA,NA
30169,137084,Dwight L. Dumond,Dwight,L.,Dumond,NA,NA
30170,137085,Rhys W. Hays,Rhys,W.,Hays,NA,NA
30171,137086,Joseph J. Mathews,Joseph,J.,Mathews,NA,NA
30172,137087,Lawrence D. Steefel,Lawrence,D.,Steefel,NA,NA
30173,137088,Herman N. Weill,Herman,N.,Weill,NA,NA
30174,137089,Charles C. Griffin,Charles,C.,Griffin,NA,NA
30175,137090,Oscar E. Anderson,Oscar,E.,Anderson,NA,NA
30176,137091,Richard M. Brace,Richard,M.,Brace,NA,NA
30177,137092,L. Ethan Ellis,L. Ethan,NA,Ellis,NA,NA
30178,137093,Edward T. Flood,Edward,T.,Flood,NA,NA
30179,137094,David Harris,David,NA,Harris,NA,NA
30180,137096,Wood Gray,Wood,NA,Gray,NA,NA
30181,137097,Harold L. Fowler,Harold,L.,Fowler,NA,NA
30182,137098,Alfred J. Henderson,Alfred,J.,Henderson,NA,NA
30183,137099,Gilbert M. Hill,Gilbert,M.,Hill,NA,NA
30184,137100,J. Wesley Hoffmann,J. Wesley,NA,Hoffmann,NA,NA
30185,137101,Lillian A. Kibler,Lillian,A.,Kibler,NA,NA
30186,137102,Margaret H. Sterne,Margaret,H.,Sterne,NA,NA
30187,137103,Myron P. Gilmore,Myron,P.,Gilmore,NA,NA
30188,137104,Allen M. Wakstein,Allen,M.,Wakstein,NA,NA
30189,137105,Robert F. Wheeler,Robert,F.,Wheeler,NA,NA
30190,137106,Reid B. Duncan,Reid,B.,Duncan,NA,NA
30191,137107,Vsevolod Slessarev,Vsevolod,NA,Slessarev,NA,NA
30192,137108,John F. Glaser,John,F.,Glaser,NA,NA
30193,137109,Margaret Hastings,Margaret,NA,Hastings,NA,NA
30194,137110,Albert Hyma,Albert,NA,Hyma,NA,NA
30195,137111,Bernard Mayo,Bernard,NA,Mayo,NA,NA
30196,137112,Philip P. Poirier,Philip,P.,Poirier,NA,NA
30197,137113,Edward E. Younger,Edward,E.,Younger,NA,NA
30198,137114,Solomon M. Lutnick,Solomon,M.,Lutnick,NA,NA
30199,137115,Joseph H. Park,Joseph,H.,Park,NA,NA
30200,137116,France V. Scholes,France,V.,Scholes,NA,NA
30201,137117,David M. Vigness,David,M.,Vigness,NA,NA
30202,137118,Glenn W. Gray,Glenn,W.,Gray,NA,NA
30203,137119,Cedric C. Cummins,Cedric,C.,Cummins,NA,NA
30204,137120,Amy M. Gilbert,Amy,M.,Gilbert,NA,NA
30205,137121,Raphael N. Hamilton SJ,Raphael,N.,Hamilton,SJ,NA
30206,137122,Thurman Everett Philoon,Thurman,Everett,Philoon,NA,NA
30207,137123,Peter Romanofsky,Peter,NA,Romanofsky,NA,NA
30208,137124,George G. Windell,George,G.,Windell,NA,NA
30209,137138,Fernando Coronil,Fernando,NA,Coronil,NA,NA
30210,137139,William M. Dabney,William,M.,Dabney,NA,NA
30211,137141,Bernhard Dahm,Bernhard,NA,Dahm,NA,NA
30212,137142,Richard C. Dales,Richard,C.,Dales,NA,NA
30213,137143,James F. Doster,James,F.,Doster,NA,NA
30214,137144,Joseph Dowling,Joseph,NA,Dowling,NA,NA
30215,137146,Munro Edmonson,Munro,NA,Edmonson,NA,NA
30216,137147,William Emerson,William,NA,Emerson,NA,NA
30217,137148,Eugene Ferguson,Eugene,NA,Ferguson,NA,NA
30218,137149,Erwin Goodenough,Erwin,NA,Goodenough,NA,NA
30219,137150,Alfred Griswold,Alfred,NA,Griswold,NA,NA
30220,137151,C. Norman Guice,C. Norman,NA,Guice,NA,NA
30221,137152,Richard E. Gustafson,Richard,E.,Gustafson,NA,NA
30222,137153,Gordon D. Healey,Gordon,D.,Healey,NA,NA
30223,137154,H. James Henderson Jr.,H. James,NA,Henderson,Jr.,NA
30224,137155,Basil D. Henning,Basil,D.,Henning,NA,NA
30225,137156,Donald D. Horward,Donald,D.,Horward,NA,NA
30226,137157,D. Clayton James,D. Clayton,NA,James,NA,NA
30227,137158,Philip S. Klein,Philip,S.,Klein,NA,NA
30228,137159,A. Paul Levack,A. Paul,NA,Levack,NA,NA
30229,137160,John Meyendorff,John,NA,Meyendorff,NA,NA
30230,137161,John Hebron Moore,John,Hebron,Moore,NA,NA
30231,137162,Paul C. Nagel,Paul,C.,Nagel,NA,NA
30232,137163,Gerald D. Nash,Gerald,D.,Nash,NA,NA
30233,137164,Heiko Oberman,Heiko,NA,Oberman,NA,NA
30234,137165,Maurice R. O'Connell,Maurice,R.,O'Connell,NA,NA
30235,137166,Margaret M. O'Dwyer,Margaret,M.,O'Dwyer,NA,NA
30236,137167,Frederic A. Ogg,Frederic,A.,Ogg,NA,NA
30237,137168,Jeremiah F. O'Sullivan,Jeremiah,F.,O'Sullivan,NA,NA
30238,137169,John S. Pancake,John,S.,Pancake,NA,NA
30239,137170,James Z. Rabun,James,Z.,Rabun,NA,NA
30240,137171,Joe M. Richardson,Joe,M.,Richardson,NA,NA
30241,137188,John F. Ramsey,John,F.,Ramsey,NA,NA
30242,137189,Joseph G. Rayback,Joseph,G.,Rayback,NA,NA
30243,137190,J. Edgar Rea,J. Edgar,NA,Rea,NA,NA
30244,137191,Robert R. Rea,Robert,R.,Rea,NA,NA
30245,137192,Clark G. Reynolds,Clark,G.,Reynolds,NA,NA
30246,137193,Theodore Ropp,Theodore,NA,Ropp,NA,NA
30247,137194,Elwyn B. Robinson,Elwyn,B.,Robinson,NA,NA
30248,137195,William Warren Rogers,William,Warren,Rogers,NA,NA
30249,137196,Charles P. Roland,Charles,P.,Roland,NA,NA
30250,137197,Kurt Rosenbaum,Kurt,NA,Rosenbaum,NA,NA
30251,137198,Gunther E. Rothenberg,Gunther,E.,Rothenberg,NA,NA
30252,137199,Hal Rothman,Hal,NA,Rothman,NA,NA
30253,137200,Joseph Roubik,Joseph,NA,Roubik,NA,NA
30254,137201,William O. Shanahan,William,O.,Shanahan,NA,NA
30255,137202,Henry D. Shapiro,Henry,D.,Shapiro,NA,NA
30256,137203,Robert Siegfried,Robert,NA,Siegfried,NA,NA
30257,137204,Betty Mack Silvestro,Betty,Mack,Silvestro,NA,NA
30258,137205,Clement M. Silvestro,Clement,M.,Silvestro,NA,NA
30259,137206,William G. Sinnigen,William,G.,Sinnigen,NA,NA
30260,137208,David S. Sparks,David,S.,Sparks,NA,NA
30261,137209,Alice R. Stewart,Alice,R.,Stewart,NA,NA
30262,137210,Leonid Strakhovsky,Leonid,NA,Strakhovsky,NA,NA
30263,137211,Charles G. Summersell,Charles,G.,Summersell,NA,NA
30264,137212,Maynard W. Swanson,Maynard,W.,Swanson,NA,NA
30265,137213,David Syrett,David,NA,Syrett,NA,NA
30266,137214,Ferenc M. Szasz,Ferenc,M.,Szasz,NA,NA
30267,137215,George Szemler,George,NA,Szemler,NA,NA
30268,137216,Henry A. Turner Jr.,Henry,A.,Turner,Jr.,NA
30269,137217,George Urdang,George,NA,Urdang,NA,NA
30270,137218,Sergei Utechin,Sergei,NA,Utechin,NA,NA
30271,137219,Richard W/ Van Alstyne,Richard,W/,Van Alstyne,NA,NA
30272,137220,Maurice M. Vance,Maurice,M.,Vance,NA,NA
30273,137222,Alexander Vasiliev,Alexander,NA,Vasiliev,NA,NA
30274,137223,George Vernadsky,George,NA,Vernadsky,NA,NA
30275,137224,Charles Vevier,Charles,NA,Vevier,NA,NA
30276,137225,J. Robert Vignery,J. Robert,NA,Vignery,NA,NA
30277,137226,J. Chalmers Vinson,J. Chalmers,NA,Vinson,NA,NA
30278,137227,John T. von der Heide Jr.,John,T.,von der Heide,Jr.,NA
30279,137228,Felix J. Vondracek,Felix,J.,Vondracek,NA,NA
30280,137229,H. Mason Wade,H.,Mason,Wade,NA,NA
30281,137230,Richard C. Wade,Richard,C.,Wade,NA,NA
30282,137232,Bennett H. Wall,Bennett,H.,Wall,NA,NA
30283,137233,Bernerd C. Weber,Bernerd,C.,Weber,NA,NA
30284,137234,Charles E. Wynes,Charles,E.,Wynes,NA,NA
30285,137252,Irving M. Abella,Irving,M.,Abella,NA,NA
30286,137253,Michael Alexander,Michael,NA,Alexander,NA,NA
30287,137254,Anthony Alofsin,Anthony,NA,Alofsin,NA,NA
30288,137255,David L. Ammerman,David,L.,Ammerman,NA,NA
30289,137256,Christopher Steven Kindell,Christopher,Steven,Kindell,NA,NA
30290,137257,Pierre Anctil,Pierre,NA,Anctil,NA,NA
30291,137258,Clifford B. Anderson,Clifford,B.,Anderson,NA,NA
30292,137259,James Anderson,James,NA,Anderson,NA,NA
30293,137260,Denise Angers,Denise,NA,Angers,NA,NA
30294,137261,Jay P. Anglin,Jay,P.,Anglin,NA,NA
30295,137262,Janis M. Appier,Janis,M.,Appier,NA,NA
30296,137263,Christopher Armstrong,Christopher,NA,Armstrong,NA,NA
30297,137264,Milton V. Backman Jr.,Milton,V.,Backman,Jr.,NA
30298,137265,Lawrence Badash,Lawrence,NA,Badash,NA,NA
30299,137266,Patrick Baker,Patrick,NA,Baker,NA,NA
30300,137267,Aziz Batran,Aziz,NA,Batran,NA,NA
30301,137268,Alban Baudou,Alban,NA,Baudou,NA,NA
30302,137269,Richard H. Bauer,Richard,H.,Bauer,NA,NA
30303,137271,Ruth Behar,Ruth,NA,Behar,NA,NA
30304,137272,Real Belanger,Real,NA,Belanger,NA,NA
30305,137273,Thomas A. Belser,Thomas,A.,Belser,NA,NA
30306,137274,Jacques Bernier,Jacques,NA,Bernier,NA,NA
30307,137275,Harry Bernstein,Harry,NA,Bernstein,NA,NA
30308,137276,Mario Biagioli,Mario,NA,Biagioli,NA,NA
30309,137277,Brittany Patricia Goetting,Brittany,Patricia,Goetting,NA,NA
30310,137278,John Bicknell,John,NA,Bicknell,NA,NA
30311,137280,Jane Boulden,Jane,NA,Boulden,NA,NA
30312,137281,Pierre N. Boulle,Pierre,N.,Boulle,NA,NA
30313,137282,Robert Bowden,Robert,NA,Bowden,NA,NA
30314,137283,Francis J. Bowman,Francis,J.,Bowman,NA,NA
30315,137284,John A. Braeman,John,A.,Braeman,NA,NA
30316,137285,William J. Brazill Jr.,William,J.,Brazill,Jr.,NA
30317,137286,David H. Breen,David,H.,Breen,NA,NA
30318,137287,Robert A. Brent,Robert,A.,Brent,NA,NA
30319,137288,Carol Bresnahan,Carol,NA,Bresnahan,NA,NA
30320,137289,John W. Briggs,John,W.,Briggs,NA,NA
30321,137290,Karl Brooks,Karl,NA,Brooks,NA,NA
30322,137292,F. Russell Bryant,F.,Russell,Bryant,NA,NA
30323,137293,Penny E. Bryden,Penny,E.,Bryden,NA,NA
30324,137294,James H. Buck,James,H.,Buck,NA,NA
30325,137296,John M. Bumsted,John,M.,Bumsted,NA,NA
30326,137297,Richard V. Burks,Richard,V.,Burks,NA,NA
30327,137298,David Bushnell,David,NA,Bushnell,NA,NA
30328,137299,Marie Carani,Marie,NA,Carani,NA,NA
30329,137300,John A. Caruso,John,A.,Caruso,NA,NA
30330,137301,Brigitte Caulier,Brigitte,NA,Caulier,NA,NA
30331,137302,Casimir Gecys,Casimir,NA,Gecys,NA,NA
30332,137303,André Cellard,André,NA,Cellard,NA,NA
30333,137304,Steven A. Channing,Steven,A.,Channing,NA,NA
30334,137305,Deborah Chappel-Traylor,Deborah,NA,Chappel-Traylor,NA,NA
30335,137306,Theodore Chen,Theodore,NA,Chen,NA,NA
30336,137307,John Christopher,John,NA,Christopher,NA,NA
30337,137308,Archie J. Christopherson,Archie,J.,Christopherson,NA,NA
30338,137309,Eugene Cizek,Eugene,NA,Cizek,NA,NA
30339,137310,Gerard H. Clarfield,Gerard,H.,Clarfield,NA,NA
30340,137311,E. Culpepper Clark,E. Culpepper,NA,Clark,NA,NA
30341,137312,Lovell C. Clark,Lovell,C.,Clark,NA,NA
30342,137313,William Clements,William,NA,Clements,NA,NA
30343,137314,Lester Cohen,Lester,NA,Cohen,NA,NA
30344,137315,Robert Cohen,Robert,NA,Cohen,NA,NA
30345,137316,Kenneth Coleman,Kenneth,NA,Coleman,NA,NA
30346,137317,William Collins,William,NA,Collins,NA,NA
30347,137318,Jean Comaroff,Jean,NA,Comaroff,NA,NA
30348,137320,Robert Comeau,Robert,NA,Comeau,NA,NA
30349,137321,Elizabeth Cometti,Elizabeth,NA,Cometti,NA,NA
30350,137322,Patrick T. Conley,Patrick,T.,Conley,NA,NA
30351,137323,Owen S. Connelly Jr.,Owen,S.,Connelly,Jr.,NA
30352,137328,Daphna Oren-Magidor,Daphna,NA,Oren-Magidor,NA,NA
30353,137329,Thomas L. Connelly,Thomas,L.,Connelly,NA,NA
30354,137330,Valerie Conner,Valerie,NA,Conner,NA,NA
30355,137331,Richard Connors,Richard,NA,Connors,NA,NA
30356,137332,Sharon A. Cook,Sharon,A.,Cook,NA,NA
30357,137333,Jan Grabowski,Jan,NA,Grabowski,NA,NA
30358,137334,Ruby Heap,Ruby,NA,Heap,NA,NA
30359,137335,Nicole St-Onge,Nicole,NA,St-Onge,NA,NA
30360,137336,Johanne Daigle,Johanne,NA,Daigle,NA,NA
