id,aha_scholar_id,name,name_first,name_middle,name_last,name_suffix,orcid
28689,132377,Stuart J. Hilwig,Stuart,J.,Hilwig,,
28690,132384,Michael Altschul,Michael,,Altschul,,
28691,132385,Allen L. Yarnell,Allen,L.,Yarnell,,
28692,132386,George B. Engberg,George,B.,Engberg,,
28693,132387,Sally Schwartz,Sally,,Schwartz,,
28694,132388,Merton L. Dillon,Merton,L.,Dillon,,
28695,132389,John E. Fagg,John,E.,Fagg,,
28696,132390,Eugene J. Watts,Eugene,J.,Watts,,
28697,132393,Robert H. Bahmer,Robert,H.,Bahmer,,
28698,132394,Michael W. Curran,Michael,W.,Curran,,
28699,132395,Bruce C. Nelson,Bruce,C.,Nelson,,
28700,132396,John A. Phillips,John,A.,Phillips,,
28701,132398,Peter K. Cline,Peter,K.,Cline,,
28702,132399,Charles Budd Forcey,Charles,Budd,Forcey,,
28703,132400,George H. Mayer,George,H.,Mayer,,
28704,132401,Paul H. Beik,Paul,H.,Beik,,
28705,132402,Raymond Muse,Raymond,,Muse,,
28706,132403,David S. Landes,David,S.,Landes,,
28707,132405,Richard C. Marius,Richard,C.,Marius,,
28708,132411,Andrew G. Whiteside,Andrew,G.,Whiteside,,
28709,132412,Rowland T. Berthoff,Rowland,T.,Berthoff,,
28710,132413,Tai Liu,Tai,,Liu,,
28711,132414,John L. Loos,John,L.,Loos,,
28712,132415,Charles E. Ronan SJ,Charles,E.,Ronan,SJ,
28713,132416,John M. Blum,John,M.,Blum,,
28714,132417,Lee E. Benson,Lee,E.,Benson,,
28715,132418,Philip L. Kintner,Philip,L.,Kintner,,
28716,132419,Saul Benison,Saul,,Benison,,
28717,132420,Robert F. Harney,Robert,F.,Harney,,
28718,132421,Joseph A. Gagliano,Joseph,A.,Gagliano,,
28719,132423,Ronald S. Love,Ronald,S.,Love,,
28720,132424,C. Stewart Doty,C. Stewart,,Doty,,
28721,132425,Richard D. Goff,Richard,D.,Goff,,
28722,132426,Robert L. Cruden,Robert,L.,Cruden,,
28723,132427,John A. DeNovo,John,A.,DeNovo,,
28724,132428,Bernard Bellush,Bernard,,Bellush,,
28725,132429,Edward K. Spann,Edward,K.,Spann,,
28726,132430,David B. Chesebrough,David,B.,Chesebrough,,
28727,132431,Sin Ming Chiu,Sin Ming,,Chiu,,
28728,132432,Burton J. Williams,Burton,J.,Williams,,
28729,132433,Thomas C. Mendenhall,Thomas,C.,Mendenhall,,
28730,132434,Hsi-Huey Liang,Hsi-Huey,,Liang,,
28731,132435,Floyd M. Shumway,Floyd,M.,Shumway,,
28732,132438,James Martin Vaughn,James,Martin,Vaughn,,
28733,132439,Werner T. Angress,Werner,T.,Angress,,
28734,132440,Jack D. Foner,Jack,D.,Foner,,
28735,132441,James M. Kittelson,James,M.,Kittelson,,
28736,132442,Bruce F. Adams,Bruce,F.,Adams,,
28737,132443,Paul F. Barrett,Paul,F.,Barrett,,
28738,132444,Carol A. Breckenridge,Carol,A.,Breckenridge,,
28739,132445,Scott J. Seregny,Scott,J.,Seregny,,
28740,132446,Robert B. Carlisle,Robert,B.,Carlisle,,
28741,132447,Norbert J. Gossman,Norbert,J.,Gossman,,
28742,132448,Howard Zinn,Howard,,Zinn,,
28743,132449,Samuel B. Hand,Samuel,B.,Hand,,
28744,132450,Robert D. Cuff,Robert,D.,Cuff,,
28745,132451,Paul G. O'Grady,Paul,G.,O'Grady,,
28746,132461,Julius E. Thompson,Julius,E.,Thompson,,
28747,132462,George H. Knoles,George,H.,Knoles,,
28748,132463,George W. Rollins,George,W.,Rollins,,
28749,132464,Philip R. Schmidt,Philip,R.,Schmidt,,
28750,132465,Allan J. Kuethe,Allan,J.,Kuethe,,
28751,132467,Matthew K. Sterenberg,Matthew,K.,Sterenberg,,
28752,132469,Dorothy Ganfield Fowler,Dorothy,Ganfield,Fowler,,
28753,132470,Margaret W. Hall Cole,Margaret,W. Hall,Cole,,
28754,132471,Mary Rulkotter Dearing,Mary,Rulkotter,Dearing,,
28755,132472,LaVone Patrick Goodell,LaVone,Patrick,Goodell,,
28756,132473,Chrislaine Pamphile Miller,Chrislaine,,Pamphile Miller,,
28757,132493,Paul J. Kleppner,Paul,J.,Kleppner,,
28758,132494,James K. Huhta,James,K.,Huhta,,
28759,132498,Erin Elizabeth Spinney,Erin,Elizabeth,Spinney,,
28760,132500,Maud H. Mendenhall Titus,Maud,H. Mendenhall,Titus,,
28761,132504,Mary Shine Peterson,Mary,Shine,Peterson,,
28762,132510,Rondo Cameron,Rondo,,Cameron,,
28763,132512,E. David Cronon,E. David,,Cronon,,
28764,132513,Chester V. Easum,Chester,V.,Easum,,
28765,132514,Charles F. Edson Jr.,Charles,F.,Edson,Jr.,
28766,132515,Carl Russell Fish,Carl,Russell,Fish,,
28767,132516,Sterling Fishman,Sterling,,Fishman,,
28768,132517,Merrill Jensen,Merrill,,Jensen,,
28769,132518,Eugene P. Boardman,Eugene,P.,Boardman,,
28770,132519,Henry Bertram Hill,Henry,Bertram,Hill,,
28771,132520,Robert C. Stauffer,Robert,C.,Stauffer,,
28772,132521,Edward T. Gargan,Edward,T.,Gargan,,
28773,132522,Fred H. Harrington,Fred,H.,Harrington,,
28774,132523,Robert C. Nesbit,Robert,C.,Nesbit,,
28775,132524,David S. Lovejoy,David,S.,Lovejoy,,
28776,132526,William A. Brown,William,A.,Brown,,
28777,132527,Maurice J. Meisner,Maurice,J.,Meisner,,
28778,132528,A. K. Narain,A.,K.,Narain,,
28779,132529,Harvey Goldberg,Harvey,,Goldberg,,
28780,132530,John D. Hicks,John,D.,Hicks,,
28781,132531,Chester P. Higby,Chester,P.,Higby,,
28782,132532,Paul A. Knaplund,Paul,A.,Knaplund,,
28783,132537,Gaines Post,Gaines,,Post,,
28784,132538,Robert L. Reynolds,Robert,L.,Reynolds,,
28785,132539,Winfred Trexler Root,Winfred,Trexler,Root,,
28786,132540,Morton Rothstein,Morton,,Rothstein,,
28787,132541,William L. Sachse,William,L.,Sachse,,
28788,132542,George C. Sellery,George,C.,Sellery,,
28789,132543,David A. Shannon,David,A.,Shannon,,
28790,132544,Robert S. Starobin,Robert,S.,Starobin,,
28791,132545,Irvin G. Wyllie,Irvin,G.,Wyllie,,
28792,132564,Noa Yaari,Noa,,Yaari,,
28793,132570,Heather Stanley,Heather,,Stanley,,
28794,132572,Jessica Burch,Jessica,,Burch,,
28795,132582,Dylan C. Ellefson,Dylan,C.,Ellefson,,
28796,132587,Vik Perica,Vik,,Perica,,
28797,132589,Brendan W. Haidinger,Brendan,W.,Haidinger,,
28798,132595,William B. Slottman,William,B.,Slottman,,
28799,132603,Thomas Blake Earle,Thomas,Blake,Earle,,
28800,132605,India Mandelkern,India,,Mandelkern,,
28801,132612,William B. Whiteside,William,B.,Whiteside,,
28802,132613,George P. Hammond,George,P.,Hammond,,
28803,132614,Lawrence A. Harper,Lawrence,A.,Harper,,
28804,132615,Woodbridge Bingham,Woodbridge,,Bingham,,
28805,132616,Lawrence Kinnaird,Lawrence,,Kinnaird,,
28806,132617,James F. King,James,F.,King,,
28807,132618,Armin Rappaport,Armin,,Rappaport,,
28808,132619,Walton E. Bean,Walton,E.,Bean,,
28809,132620,Paul J. Alexander,Paul,J.,Alexander,,
28810,132621,Richard J. Miller,Richard,J.,Miller,,
28811,132622,Franklin C. Palm,Franklin,C.,Palm,,
28812,132623,Raymond J. Sontag,Raymond,J.,Sontag,,
28813,132624,Joseph R. Levenson,Joseph,R.,Levenson,,
28814,132625,Paul B. Schaeffer,Paul,B.,Schaeffer,,
28815,132626,George C. Soulis,George,C.,Soulis,,
28816,132627,John J. Van Nostrand,John,J.,Van Nostrand,,
28817,132628,George M. McCune,George,M.,McCune,,
28818,132629,William A. Morris,William,A.,Morris,,
28819,132630,Herbert I. Priestley,Herbert,I.,Priestley,,
28820,132631,Charles E. Chapman,Charles,E.,Chapman,,
28821,132632,Louis O'Brien,Louis,,O'Brien,,
28822,132633,C. Roland Marchand,C. Roland,,Marchand,,
28823,132634,Betty Jo T. Dobbs,Betty Jo,T.,Dobbs,,
28824,132635,Walter L. Woodfill,Walter,L.,Woodfill,,
28825,132636,Jung-pang Lo,Jung-pang,,Lo,,
28826,132637,C. Bickford O'Brien,C. Bickford,,O'Brien,,
28827,132638,Jeffrey Garcilazo,Jeffrey,,Garcilazo,,
28828,132639,Andrew Lossky,Andrew,,Lossky,,
28829,132640,E. Bradford Burns,E. Bradford,,Burns,,
28830,132641,Page Smith,Page,,Smith,,
28831,132642,Truesdell S. Brown,Truesdell,S.,Brown,,
28832,132643,Robert A. Wilson,Robert,A.,Wilson,,
28833,132644,John G. Burke,John,G.,Burke,,
28834,132646,Eugene N. Anderson,Eugene,N.,Anderson,,
28835,132647,Brainerd Dyer,Brainerd,,Dyer,,
28836,132648,Clinton N. Howard,Clinton,N.,Howard,,
28837,132649,Charles D. O'Malley,Charles,D.,O'Malley,,
28838,132650,Frank J. Klingberg,Frank,J.,Klingberg,,
28839,132651,Waldemar C. Westergaard,Waldemar,C.,Westergaard,,
28840,132652,David K. Bjork,David,K.,Bjork,,
28841,132653,Roland D. Hussey,Roland,D.,Hussey,,
28842,132654,Louis K. Koontz,Louis,K.,Koontz,,
28843,132655,Rowland H. Harvey,Rowland,H.,Harvey,,
28844,132656,William Forbes Adams,William,Forbes,Adams,,
28845,132657,Ernst Ekman,Ernst,,Ekman,,
28846,132658,John L. Beatty,John,L.,Beatty,,
28847,132659,Henry M. Adams,Henry,M.,Adams,,
28848,132660,Donald M. Dozer,Donald,M.,Dozer,,
28849,132661,William H. Ellison,William,H.,Ellison,,
28850,132662,Henry E. Nettles,Henry,E.,Nettles,,
28851,132665,Helen Anne Rivlin,Helen,Anne,Rivlin,,
28852,132666,Brison D. Gooch,Brison,D.,Gooch,,
28853,132667,J. Joseph Huthmacher,J. Joseph,,Huthmacher,,
28854,132674,James Blackshear,James,,Blackshear,,
28855,132675,Mark Waddell,Mark,,Waddell,,
28856,132680,Carl J. Vipperman,Carl,J.,Vipperman,,
28857,132683,John Fanestil,John,,Fanestil,,
28858,132686,Melvyn Lloyd Draper,Melvyn,Lloyd,Draper,,
28859,132695,Alice Clifton,Alice,,Clifton,,
28860,132697,Anthony W. Johnson,Anthony,W.,Johnson,,
28861,132703,Deborah Tor,Deborah,,Tor,,
28862,132704,Jorell Alexander Melendez-Badillo,Jorell,Alexander,Melendez-Badillo,,
28863,132705,Eileen McMahon,Eileen,,McMahon,,
28864,132706,Patrick Lozar,Patrick,,Lozar,,
28865,132714,Adam C. Mack,Adam,C.,Mack,,
28866,132734,Christopher Anderson,Christopher,,Anderson,,
28867,132750,Robert A. Hart,Robert,A.,Hart,,
28868,132751,Carl P. Resek,Carl,P.,Resek,,
28869,132752,V. John Barnard,V. John,,Barnard,,
28870,132758,Joseph G. Ryan OSA,Joseph,G.,Ryan,OSA,
28871,132763,Seth C. Center,Seth,C.,Center,,
28872,132764,Christopher A. Morrison,Christopher,A.,Morrison,,
28873,132765,Kenneth Calvert,Kenneth,,Calvert,,
28874,132769,Robert J. C. Butow,Robert,J. C.,Butow,,
28875,132775,Robert C. Cotner,Robert,C.,Cotner,,
28876,132776,John E. Sunder,John,E.,Sunder,,
28877,132777,Barnes F. Lathrop,Barnes,F.,Lathrop,,
28878,132778,Stanley R. Ross,Stanley,R.,Ross,,
28879,132779,Frederic Duncalf,Frederic,,Duncalf,,
28880,132780,Llerena B. Friend,Llerena,B.,Friend,,
28881,132781,Hugh G. Campbell,Hugh,G.,Campbell,,
28882,132783,Lois E. Christensen,Lois,E.,Christensen,,
28883,132784,G. Donald Lillibridge,G. Donald,,Lillibridge,,
28884,132790,Albert Craig,Albert,,Craig,,
28885,132793,Mae Elise Cannon,Mae,Elise,Cannon,,
28886,132797,Hsin-fang Wu,Hsin-fang,,Wu,,
28887,132810,William H. Dunham Jr.,William,H.,Dunham,Jr.,
28888,132812,Amy RM O'Keefe,Amy,RM,O'Keefe,,
28889,132813,Naomi Alisa Calnitsky,Naomi,Alisa,Calnitsky,,
28890,132815,Katrina Cordray Rose Esq.,Katrina,Cordray,Rose,Esq.,
28891,132816,Holly Anthony Pinheiro Jr.,Holly,Anthony,Pinheiro,Jr.,
28892,132820,James Tzu-chien Liu,James,Tzu-chien,Liu,,
28893,132821,Geoffrey T. Blodgett,Geoffrey,T.,Blodgett,,
28894,132822,John L. Snell Jr.,John,L.,Snell,Jr.,
28895,132823,Bryce D. Lyon,Bryce,D.,Lyon,,
28896,132824,Lewis W. Spitz,Lewis,W.,Spitz,,
28897,132827,Michell Chresfield,Michell,,Chresfield,,
28898,132829,Aihua Zheng,Aihua,,Zheng,,
28899,132838,Thomas F. McGann,Thomas,F.,McGann,,
28900,132841,Maxine Schwartz Seller,Maxine,Schwartz,Seller,,
28901,132848,Wallace K. Ferguson,Wallace,K.,Ferguson,,
28902,132849,Robert F. Byrnes,Robert,F.,Byrnes,,
28903,132850,John W. Caughey,John,W.,Caughey,,
28904,132851,Walter Johnson,Walter,,Johnson,,
28905,132852,Mildred L. Campbell,Mildred,L.,Campbell,,
28906,132853,Stanley M. Pargellis,Stanley,M.,Pargellis,,
28907,132854,James B. Hedges,James,B.,Hedges,,
28908,132855,Sarah Bellows-Blakely,Sarah,,Bellows-Blakely,,
28909,132856,Samuel Joseph Timinsky,Samuel,Joseph,Timinsky,,
28910,132868,Walter L. Dorn,Walter,L.,Dorn,,
28911,132869,Helen Taft Manning,Helen,Taft,Manning,,
28912,132871,Richard L. Shryock,Richard,L.,Shryock,,
28913,132872,Edward C. Kirkland,Edward,C.,Kirkland,,
28914,132873,S. W. Halperin,S. W.,,Halperin,,
28915,132874,John Tate Lanning,John,Tate,Lanning,,
28916,132875,Donald E. Emerson,Donald,E.,Emerson,,
28917,132876,Louis Morton,Louis,,Morton,,
28918,132877,William Ransom Hogan,William,Ransom,Hogan,,
28919,132878,Fletcher M. Green,Fletcher,M.,Green,,
28920,132879,Franklin D. Scott,Franklin,D.,Scott,,
28921,132880,William C. Binkley,William,C.,Binkley,,
28922,132881,James L. Cate,James,L.,Cate,,
28923,132883,Wesley F. Craven,Wesley,F.,Craven,,
28924,132884,Ray A. Billington,Ray,A.,Billington,,
28925,132885,Garrett Mattingly,Garrett,,Mattingly,,
28926,132886,Catherine Evangeline Boyd,Catherine,Evangeline,Boyd,,
28927,132887,Thomas P. Abernethy,Thomas,P.,Abernethy,,
28928,132888,James W. Patton,James,W.,Patton,,
28929,132889,Frederick B. Artz,Frederick,B.,Artz,,
28930,132890,David E. Owen,David,E.,Owen,,
28931,132891,A. E. R. Boak,A. E. R.,,Boak,,
28932,132892,Leo Gershoy,Leo,,Gershoy,,
28933,132893,Max Savelle,Max,,Savelle,,
28934,132894,Edgar Robinson,Edgar,,Robinson,,
28935,132895,Thomas A. Bailey,Thomas,A.,Bailey,,
28936,132896,Arthur P. Whitaker,Arthur,P.,Whitaker,,
28937,132898,Beatrice F. Hyslop,Beatrice,F.,Hyslop,,
28938,132899,Wenrui Zhao,Wenrui,,Zhao,,
28939,132901,Carl Wittke,Carl,,Wittke,,
28940,132903,E. Merton Coulter,E. Merton,,Coulter,,
28941,132904,Marshall M. Knappen,Marshall,M.,Knappen,,
28942,132905,August C. Krey,August,C.,Krey,,
28943,132906,Charles W. Cole,Charles,W.,Cole,,
28944,132907,John A. Krout,John,A.,Krout,,
28945,132909,Carl Stephenson,Carl,,Stephenson,,
28946,132910,Laura A. White,Laura,A.,White,,
28947,132912,Jeannette P. Nichols,Jeannette,P.,Nichols,,
28948,132913,F. Lee Benns,F. Lee,,Benns,,
28949,132914,Elmer Ellis,Elmer,,Ellis,,
28950,132918,Catherine Arnold,Catherine,,Arnold,,
28951,132921,Mark Jacobson,Mark,,Jacobson,,
28952,132924,Kent Roberts Greenfield,Kent,Roberts,Greenfield,,
28953,132925,Judith B. Williams,Judith,B.,Williams,,
28954,132926,Ella Lonn,Ella,,Lonn,,
28955,132927,Bessie L. Pierce,Bessie,L.,Pierce,,
28956,132928,Frederick Merk,Frederick,,Merk,,
28957,132929,Isaac J. Cox,Isaac,J.,Cox,,
28958,132930,Eugene C. Barker,Eugene,C.,Barker,,
28959,132931,Laurence B. Packard,Laurence,B.,Packard,,
28960,132932,Benjamin B. Kendrick,Benjamin,B.,Kendrick,,
28961,132933,Arthur S. Aiton,Arthur,S.,Aiton,,
28962,132934,Sidney R. Packard,Sidney,R.,Packard,,
28963,132935,Ralph H. Gabriel,Ralph,H.,Gabriel,,
28964,132936,J. Salwyn Schapiro,J. Salwyn,,Schapiro,,
28965,132937,Julius W. Pratt,Julius,W.,Pratt,,
28966,132938,Frances E. Gillespie,Frances,E.,Gillespie,,
28967,132940,Loren C. MacKinney,Loren,C.,MacKinney,,
28968,132941,James C. Malin,James,C.,Malin,,
28969,132942,Louis Pelzer,Louis,,Pelzer,,
28970,132952,J. G. DeRoulhac Hamilton,J. G. DeRoulhac,,Hamilton,,
28971,132953,Dixon R. Fox,Dixon,R.,Fox,,
28972,132954,Ulrich Phillips,Ulrich,,Phillips,,
28973,132956,Arthur C. Cole,Arthur,C.,Cole,,
28974,132957,Louise P. Kellogg,Louise,P.,Kellogg,,
28975,132958,James F. Willard,James,F.,Willard,,
28976,132966,John Burgess,John,,Burgess,,
28977,132980,Edwin E. Sparks,Edwin,E.,Sparks,,
28978,132982,James A. Woodburn,James,A.,Woodburn,,
28979,132986,Herman Vandenburg Ames,Herman,Vandenburg,Ames,,
28980,132987,John A. Goodwin,John,A.,Goodwin,,
28981,132988,Archibald Coolidge,Archibald,,Coolidge,,
28982,132989,John M. Vincent,John,M.,Vincent,,
28983,132992,Samuel B. Harding,Samuel,B.,Harding,,
28984,132994,Charles Moore,Charles,,Moore,,
28985,132995,Walter L. Fleming,Walter,L.,Fleming,,
28986,132996,William E. Lingelbach,William,E.,Lingelbach,,
28987,132997,Anna L. Lingelbach,Anna,L.,Lingelbach,,
28988,132998,James T. Shotwell,James,T.,Shotwell,,
28989,133002,St. George L. Sioussat,St. George,L.,Sioussat,,
28990,133004,Mary W. Williams,Mary,W.,Williams,,
28991,133005,William K. Boyd,William,K.,Boyd,,
28992,133009,Dwight W. Morrow Jr.,Dwight,W.,Morrow,Jr.,
28993,133010,Payson J. Treat,Payson,J.,Treat,,
28994,133012,Julian P. Bretz,Julian,P.,Bretz,,
28995,133013,Richard A. Newhall,Richard,A.,Newhall,,
28996,133015,Avery O. Craven,Avery,O.,Craven,,
28997,133017,J. Fred Rippy,J. Fred,,Rippy,,
28998,133018,Charles W. Hackett,Charles,W.,Hackett,,
28999,133019,Lucy E. Textor,Lucy,E.,Textor,,
29000,133020,Percy A. Martin,Percy,A.,Martin,,
29001,133021,Eloise Ellery,Eloise,,Ellery,,
29002,133022,Ephraim D. Adams,Ephraim,D.,Adams,,
29003,133023,Adrienne Tyrey,Adrienne,,Tyrey,,
29004,133024,Frances Gardiner Davenport,Frances,Gardiner,Davenport,,
29005,133025,Edward R. Turner,Edward,R.,Turner,,
29006,133026,H. Barrett Learned,H. Barrett,,Learned,,
29007,133027,Solon J. Buck,Solon,J.,Buck,,
29008,133029,Louis M. Sears,Louis,M.,Sears,,
29009,133030,Charles H. Ambler,Charles,H.,Ambler,,
29010,133032,Lois K. Mathews,Lois,K.,Mathews,,
29011,133033,Edmond S. Meany Jr.,Edmond,S.,Meany,Jr.,
29012,133034,Charles H. Rammelkamp,Charles,H.,Rammelkamp,,
29013,133040,John H. T. McPherson,John,H. T.,McPherson,,
29014,133041,Joseph Schafer,Joseph,,Schafer,,
29015,133049,George G. Wilson,George,G.,Wilson,,
29016,133061,Ayse Baltacioglu-Brammer,Ayse,,Baltacioglu-Brammer,,
29017,133063,Lara Campbell,Lara,,Campbell,,
29018,133065,Adam Lynd Rowe,Adam,Lynd,Rowe,,
29019,133069,Dale Soden,Dale,,Soden,,
29020,133070,Joseph Campo,Joseph,,Campo,,
29021,133074,Donald F. Lach,Donald,F.,Lach,,
29022,133075,Ronald Steckling,Ronald,,Steckling,,
29023,133078,Michael Thomas Abele,Michael,Thomas,Abele,,
29024,133080,Robin Mitchell,Robin,,Mitchell,,
29025,133103,James H. Dormon Jr.,James,H.,Dormon,Jr.,
29026,133105,John Robert Moore,John,Robert,Moore,,
29027,133106,Amos E. Simpson,Amos,E.,Simpson,,
29028,133107,Richard C. Cusimano,Richard,C.,Cusimano,,
29029,133108,D'Weston L. Haywood,D'Weston,L.,Haywood,,
29030,133109,Michael S. Martin,Michael,S.,Martin,,
29031,133110,Chester M. Rzadkiewicz,Chester,M.,Rzadkiewicz,,
29032,133111,Robert W. Barone,Robert,W.,Barone,,
29033,133113,Wilson Fallin Jr.,Wilson,,Fallin,Jr.,
29034,133117,Clark E. Hultquist,Clark,E.,Hultquist,,
29035,133118,Justin Fuller,Justin,,Fuller,,
29036,133119,Jesse J. Jackson,Jesse,J.,Jackson,,
29037,133120,Shirley F. Jackson,Shirley,F.,Jackson,,
29038,133121,David T. Morgan Jr.,David,T.,Morgan,Jr.,
29039,133126,Jesse Tarbert,Jesse,,Tarbert,,
29040,133137,John Felipe Acevedo,John,Felipe,Acevedo,,
29041,133174,Julia Cummiskey,Julia,,Cummiskey,,
29042,133177,Alyson Maureen Roy,Alyson,Maureen,Roy,,
29043,133178,Hector L. Montford Jr.,Hector,L.,Montford,Jr.,
29044,133185,Anthony C. Siracusa III,Anthony,C.,Siracusa,III,
29045,133198,Ralph Eric Criss,Ralph,Eric,Criss,,
29046,133202,Sheena Finnigan,Sheena,,Finnigan,,
29047,133205,Fatuma Boru Guyo,Fatuma,Boru,Guyo,,
29048,133214,Rosa Erika Feleg,Rosa,Erika,Feleg,,
29049,133216,Bethany Sharpe,Bethany,,Sharpe,,
29050,133230,Walter P. Metzger,Walter,P.,Metzger,,
29051,133234,Max Fraser,Max,,Fraser,,
29052,133239,Emma Hinchliffe,Emma,,Hinchliffe,,
29053,133246,Matthew Marshall Woodbury,Matthew,Marshall,Woodbury,,
29054,133251,Julia Johanna Wambach,Julia,Johanna,Wambach,,
29055,133257,Jonah Bea-Taylor,Jonah,,Bea-Taylor,,
29056,133262,Lori Henning,Lori,,Henning,,
29057,133263,Wesley B. Chaney,Wesley,B.,Chaney,,
29058,133270,John Richard Finkelberg,John,Richard,Finkelberg,,
29059,133271,Thomas Fleischman,Thomas,,Fleischman,,
29060,133273,Audrey Pyee,Audrey,,Pyee,,
29061,133284,Charles R. Lilley,Charles,R.,Lilley,,
29062,133288,Samantha Gayathri Iyer,Samantha,Gayathri,Iyer,,
29063,133289,Alexander John Upward,Alexander,John,Upward,,
29064,133291,Alonzo Ward,Alonzo,,Ward,,
29065,133297,Ashleigh Androsoff,Ashleigh,,Androsoff,,
29066,133302,M. Nichole Sater Foss,M. Nichole,,Sater Foss,,
29067,133303,Arthur P. Molella,Arthur,P.,Molella,,
29068,133305,Chase Arnold,Chase,,Arnold,,
29069,133307,Nathan Hallam,Nathan,,Hallam,,
29070,133309,Frank Fox,Frank,,Fox,,
29071,133323,Marilyn Garber,Marilyn,,Garber,,
29072,133325,Donald A. MacPhee,Donald,A.,MacPhee,,
29073,133329,Marcus P. Nevius,Marcus,P.,Nevius,,
29074,133330,Diana Kormos-Buchwald,Diana,,Kormos-Buchwald,,
29075,133338,Susan Dawson,Susan,,Dawson,,
29076,133339,Kristina Markman,Kristina,,Markman,,
29077,133342,Russell Wayne Bouseman Jr.,Russell,Wayne,Bouseman,Jr.,
29078,133348,Cassie P. Miller,Cassie,P.,Miller,,
29079,133353,Morgan Jane Shahan,Morgan,Jane,Shahan,,
29080,133358,Lt Col (Ret.) Doug B. Kennedy,Lt Col (Ret.) Doug,B.,Kennedy,,
29081,133360,William E. Painter,William,E.,Painter,,
29082,133361,James M. Smallwood,James,M.,Smallwood,,
29083,133365,John Harris,John,,Harris,,
29084,133370,Jeremy Dell,Jeremy,,Dell,,
29085,133376,David W. Reinhard,David,W.,Reinhard,,
29086,133377,Edward Abrahams,Edward,,Abrahams,,
29087,133378,Edward R. Long,Edward,R.,Long,,
29088,133379,David A. Corbin,David,A.,Corbin,,
29089,133382,Marta Wagner,Marta,,Wagner,,
29090,133384,Melissa N. Shaw,Melissa,N.,Shaw,,
29091,133394,Trevor F. Erlacher,Trevor,F.,Erlacher,,
29092,133395,Ulices Piña,Ulices,,Piña,,
29093,133398,Alexis Miller,Alexis,,Miller,,
29094,133407,Max Matherne,Max,,Matherne,,
29095,133411,Christopher Conz,Christopher,,Conz,,
29096,133412,Ashish Koul,Ashish,,Koul,,
29097,133419,Jacob Hagstrom,Jacob,,Hagstrom,,
29098,133439,Edward Holt,Edward,,Holt,,
29099,133440,Kate Silbert,Kate,,Silbert,,
29100,133441,Nora Krinitsky,Nora,,Krinitsky,,
29101,133442,Eric Herschthal,Eric,,Herschthal,,
29102,133444,Maureen Anna Harp,Maureen,Anna,Harp,,
29103,133455,Kin-Yee Ian Shin,Kin-Yee Ian,,Shin,,
29104,133458,Ryan W. Booth,Ryan,W.,Booth,,
29105,133465,Patrick Thomas Troester,Patrick,Thomas,Troester,,
29106,133470,Joseph F. Spillane,Joseph,F.,Spillane,,
29107,133478,Edward S. Fertik,Edward,S.,Fertik,,
29108,133479,Eli Anders,Eli,,Anders,,
29109,133487,Shanleigh Corrallo,Shanleigh,,Corrallo,,
29110,133489,R. Steven Jones,R. Steven,,Jones,,
29111,133491,Rachael Anita Hill,Rachael,Anita,Hill,,
29112,133496,John Bardes,John,,Bardes,,
29113,133520,Emilio Zamora Jr.,Emilio,,Zamora,Jr.,
29114,133521,Garrett Bunyak,Garrett,,Bunyak,,
29115,133525,Bernadette J. Pérez,Bernadette,J.,Pérez,,
29116,133526,Andrew David Baker,Andrew,David,Baker,,
29117,133529,Cristian Capotescu,Cristian,,Capotescu,,
29118,133540,David Hertzberg,David,,Hertzberg,,
29119,133543,Mark Myers,Mark,,Myers,,
29120,133546,Sanja Kadric,Sanja,,Kadric,,
29121,133548,Kirsten Moore-Sheeley,Kirsten,,Moore-Sheeley,,
29122,133557,Shehab Ismail,Shehab,,Ismail,,
29123,133564,Tommi Petteri Lankila,Tommi,Petteri,Lankila,,
29124,133566,Alexander Michael Ponsen,Alexander,Michael,Ponsen,,
29125,133575,Aaron D. Anderson,Aaron,D.,Anderson,,
29126,133577,Scott Harrison,Scott,,Harrison,,
29127,133594,Chien Wen Kung,Chien Wen,,Kung,,
29128,133598,Antonella Vitale,Antonella,,Vitale,,
29129,133605,Damon W. Freeman,Damon,W.,Freeman,,
29130,133613,Daniel P. Guadagnolo,Daniel,P.,Guadagnolo,,
29131,133627,Andrew W. Wilson,Andrew,W.,Wilson,,
29132,133630,Christopher M. MacMahon,Christopher,M.,MacMahon,,
29133,133645,Adam Zucconi,Adam,,Zucconi,,
29134,133646,Peyton Henry Canary V,Peyton,Henry,Canary,V,
29135,133650,Christine Cook,Christine,,Cook,,
29136,133653,Branden McEuen,Branden,,McEuen,,
29137,133669,Megan Brown,Megan,,Brown,,
29138,133676,Heather Thornton McRae,Heather,Thornton,McRae,,
29139,133677,Beth Healey,Beth,,Healey,,
29140,133679,Katelynn Robinson,Katelynn,,Robinson,,
29141,133687,Dani Hallet Inkpen,Dani,Hallet,Inkpen,,
29142,133690,Katie Baca,Katie,,Baca,,
29143,133691,Robert Iafolla,Robert,,Iafolla,,
29144,133692,Leah Aronowsky,Leah,,Aronowsky,,
29145,133694,Elizabeth Della Zazzera,Elizabeth,,Della Zazzera,,
29146,133695,Amanda J. Johnson,Amanda,J.,Johnson,,
29147,133700,Sarah Carson,Sarah,,Carson,,
29148,133703,Miranda Rogow Sachs,Miranda,Rogow,Sachs,,
29149,133704,Kathryn Heintzman,Kathryn,,Heintzman,,
29150,133707,Simon Miles,Simon,,Miles,,
